# OpenSignals Text File Format. Version 1
# {"00:07:80:D8:A7:F9": {"sensor": ["BVP", "ECG"], "device name": "00:07:80:D8:A7:F9", "column": ["nSeq", "DI", "CH1", "CH5"], "sync interval": 2, "time": "10:12:4.635", "comments": "", "device connection": "/dev/tty.biosignalsplux-Bluetoot-1", "channels": [1, 5], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH5"], "resolution": [16, 16], "date": "2020-1-13", "special": [{}, {}]}}
# EndOfHeader
93	0	32788	33820	
94	0	32784	33536	
95	0	32786	33712	
96	0	32784	33432	
97	0	32788	33609	
98	0	32786	33320	
99	0	32789	33524	
100	0	32796	33240	
101	0	32796	33436	
102	0	32800	33162	
103	0	32793	33340	
104	0	32792	33056	
105	0	32800	33210	
106	0	32808	32896	
107	0	32796	33032	
108	0	32794	32728	
109	0	32788	32821	
110	0	32788	32648	
111	0	32792	32533	
112	0	32776	32592	
113	0	32776	32336	
114	0	32772	32480	
115	0	32770	32205	
116	0	32768	32368	
117	0	32772	32112	
118	0	32764	32314	
119	0	32764	32052	
120	0	32760	32224	
121	0	32760	32020	
122	0	32752	32016	
123	0	32748	32108	
124	0	32754	31896	
125	0	32748	32060	
126	0	32744	31802	
127	0	32744	31952	
128	0	32744	31792	
129	0	32740	31736	
130	0	32734	31828	
131	0	32736	31584	
132	0	32736	31736	
133	0	32736	31520	
134	0	32744	31628	
135	0	32744	31636	
136	0	32752	31496	
137	0	32752	31680	
138	0	32744	31476	
139	0	32748	31536	
140	0	32748	31689	
141	0	32752	31498	
142	0	32760	31652	
143	0	32760	31684	
144	0	32764	31530	
145	0	32768	31736	
146	0	32760	31552	
147	0	32760	31768	
148	0	32756	31632	
149	0	32760	31764	
150	0	32756	31792	
151	0	32760	31816	
152	0	32752	31816	
153	0	32754	31804	
154	0	32760	32012	
155	0	32744	31832	
156	0	32750	32080	
157	0	32749	31904	
158	0	32760	32137	
159	0	32756	32272	
160	0	32745	32136	
161	0	32752	32420	
162	0	32748	32328	
163	0	32740	32388	
164	0	32736	32600	
165	0	32736	32464	
166	0	32736	32512	
167	0	32728	32708	
168	0	32740	32500	
169	0	32740	32608	
170	0	32730	32820	
171	0	32732	32640	
172	0	32736	32828	
173	0	32736	32924	
174	0	32736	32760	
175	0	32732	33053	
176	0	32736	32916	
177	0	32736	33120	
178	0	32733	33092	
179	0	32736	33098	
180	0	32736	33252	
181	0	32728	33092	
182	0	32728	33344	
183	0	32728	33133	
184	0	32737	33344	
185	0	32736	33112	
186	0	32728	33336	
187	0	32728	33188	
188	0	32728	33332	
189	0	32736	33222	
190	0	32736	33309	
191	0	32730	33104	
192	0	32732	33264	
193	0	32732	33266	
194	0	32736	33069	
195	0	32729	33296	
196	0	32736	33048	
197	0	32726	33276	
198	0	32720	33108	
199	0	32732	33280	
200	0	32728	33264	
201	0	32736	33260	
202	0	32736	33208	
203	0	32749	33168	
204	0	32748	33140	
205	0	32748	33097	
206	0	32754	32992	
207	0	32756	33012	
208	0	32762	32736	
209	0	32764	32680	
210	0	32765	32656	
211	0	32762	32706	
212	0	32768	32720	
213	0	32776	32698	
214	0	32777	32697	
215	0	32786	32664	
216	0	32788	32592	
217	0	32778	32516	
218	0	32789	32412	
219	0	32785	32356	
220	0	32792	32336	
221	0	32796	32344	
222	0	32796	32376	
223	0	32793	32432	
224	0	32804	32440	
225	0	32801	32440	
226	0	32804	32389	
227	0	32788	32216	
228	0	32808	32090	
229	0	32797	32060	
230	0	32800	32024	
231	0	32800	32200	
232	0	32804	31960	
233	0	32804	32132	
234	0	32800	31900	
235	0	32808	32112	
236	0	32804	31940	
237	0	32808	32044	
238	0	32812	31980	
239	0	32809	31988	
240	0	32808	32108	
241	0	32816	31968	
242	0	32820	32104	
243	0	32808	31969	
244	0	32816	32080	
245	0	32820	31962	
246	0	32818	32064	
247	0	32820	31856	
248	0	32832	32016	
249	0	32828	31808	
250	0	32810	31944	
251	0	32816	31800	
252	0	32820	31937	
253	0	32810	31760	
254	0	32804	31968	
255	0	32812	31808	
256	0	32792	31872	
257	0	32804	31988	
258	0	32800	31852	
259	0	32792	32064	
260	0	32788	31872	
261	0	32788	32102	
262	0	32788	31912	
263	0	32792	32172	
264	0	32776	31984	
265	0	32782	32224	
266	0	32784	32012	
267	0	32784	32236	
268	0	32780	32096	
269	0	32777	32216	
270	0	32772	32146	
271	0	32776	32272	
272	0	32772	32236	
273	0	32778	32336	
274	0	32768	32336	
275	0	32772	32496	
276	0	32772	32388	
277	0	32770	32582	
278	0	32772	32700	
279	0	32768	32720	
280	0	32762	32760	
281	0	32772	32964	
282	0	32772	32908	
283	0	32772	33180	
284	0	32778	33020	
285	0	32776	33296	
286	0	32784	33296	
287	0	32781	33282	
288	0	32772	33472	
289	0	32784	33396	
290	0	32784	33640	
291	0	32788	33440	
292	0	32786	33672	
293	0	32786	33576	
294	0	32792	33612	
295	0	32796	33893	
296	0	32792	33720	
297	0	32788	33956	
298	0	32784	33812	
299	0	32788	34044	
300	0	32800	33960	
301	0	32788	33964	
302	0	32786	34208	
303	0	32788	33989	
304	0	32782	34232	
305	0	32790	34072	
306	0	32768	34216	
307	0	32778	34272	
308	0	32768	34048	
309	0	32764	34212	
310	0	32772	34242	
311	0	32772	34008	
312	0	32768	34240	
313	0	32760	34136	
314	0	32760	34058	
315	0	32760	34310	
316	0	32761	34066	
317	0	32764	34292	
318	0	32756	34142	
319	0	32756	34284	
320	0	32756	34168	
321	0	32748	34280	
322	0	32752	34076	
323	0	32744	34241	
324	0	32744	34090	
325	0	32736	34208	
326	0	32736	34144	
327	0	32732	34180	
328	0	32732	34070	
329	0	32728	34120	
330	0	32728	34052	
331	0	32736	33937	
332	0	32724	34068	
333	0	32742	33992	
334	0	32744	33896	
335	0	32742	34018	
336	0	32744	33888	
337	0	32744	33984	
338	0	32754	33808	
339	0	32752	33944	
340	0	32752	33904	
341	0	32752	33920	
342	0	32754	33948	
343	0	32762	33890	
344	0	32765	33764	
345	0	32756	33661	
346	0	32760	33568	
347	0	32772	33517	
348	0	32768	33488	
349	0	32760	33569	
350	0	32768	33600	
351	0	32776	33584	
352	0	32764	33528	
353	0	32765	33322	
354	0	32768	33257	
355	0	32764	33244	
356	0	32773	33440	
357	0	32762	33200	
358	0	32760	33373	
359	0	32752	33337	
360	0	32754	33296	
361	0	32760	33303	
362	0	32748	33162	
363	0	32748	33312	
364	0	32740	33080	
365	0	32736	33256	
366	0	32736	32996	
367	0	32736	33208	
368	0	32736	32936	
369	0	32728	33140	
370	0	32728	32888	
371	0	32728	33088	
372	0	32733	32868	
373	0	32729	33076	
374	0	32732	32896	
375	0	32720	33108	
376	0	32722	32992	
377	0	32720	33120	
378	0	32722	32968	
379	0	32712	33164	
380	0	32714	32962	
381	0	32724	33208	
382	0	32720	32976	
383	0	32724	33220	
384	0	32736	33004	
385	0	32738	33208	
386	0	32740	33016	
387	0	32737	33096	
388	0	32749	33108	
389	0	32750	32932	
390	0	32753	33178	
391	0	32741	32940	
392	0	32752	33158	
393	0	32756	32952	
394	0	32756	33196	
395	0	32752	32980	
396	0	32752	33226	
397	0	32757	33072	
398	0	32752	33104	
399	0	32756	33268	
400	0	32754	33104	
401	0	32756	33328	
402	0	32752	33114	
403	0	32744	33313	
404	0	32744	33280	
405	0	32736	33172	
406	0	32732	33330	
407	0	32740	33184	
408	0	32737	33416	
409	0	32729	33193	
410	0	32736	33400	
411	0	32736	33288	
412	0	32732	33240	
413	0	32732	33420	
414	0	32728	33220	
415	0	32740	33432	
416	0	32724	33332	
417	0	32728	33448	
418	0	32724	33516	
419	0	32720	33385	
420	0	32728	33645	
421	0	32728	33408	
422	0	32720	33652	
423	0	32725	33508	
424	0	32716	33632	
425	0	32720	33636	
426	0	32724	33472	
427	0	32712	33704	
428	0	32714	33504	
429	0	32724	33728	
430	0	32728	33536	
431	0	32736	33728	
432	0	32740	33645	
433	0	32728	33794	
434	0	32732	33656	
435	0	32740	33892	
436	0	32740	33712	
437	0	32740	33996	
438	0	32744	33792	
439	0	32748	34048	
440	0	32744	33866	
441	0	32756	34112	
442	0	32765	33912	
443	0	32756	34100	
444	0	32768	34008	
445	0	32762	33884	
446	0	32760	34084	
447	0	32756	33836	
448	0	32768	34036	
449	0	32760	33812	
450	0	32752	33936	
451	0	32760	33894	
452	0	32748	33772	
453	0	32752	33960	
454	0	32748	33700	
455	0	32744	33924	
456	0	32748	33720	
457	0	32748	33888	
458	0	32738	33864	
459	0	32736	33724	
460	0	32728	33956	
461	0	32732	33704	
462	0	32736	33944	
463	0	32728	33716	
464	0	32732	33920	
465	0	32724	33689	
466	0	32724	33872	
467	0	32728	33620	
468	0	32724	33796	
469	0	32724	33528	
470	0	32729	33708	
471	0	32720	33452	
472	0	32721	33632	
473	0	32728	33384	
474	0	32713	33560	
475	0	32728	33496	
476	0	32720	33396	
477	0	32716	33618	
478	0	32724	33388	
479	0	32708	33620	
480	0	32720	33420	
481	0	32714	33560	
482	0	32712	33600	
483	0	32712	33376	
484	0	32708	33536	
485	0	32704	33584	
486	0	32708	33317	
487	0	32720	33504	
488	0	32704	33352	
489	0	32705	33300	
490	0	32704	33448	
491	0	32712	33280	
492	0	32696	33412	
493	0	32704	33200	
494	0	32700	33420	
495	0	32712	33200	
496	0	32708	33400	
497	0	32716	33202	
498	0	32720	33441	
499	0	32722	33209	
500	0	32724	33432	
501	0	32724	33181	
502	0	32728	33390	
503	0	32736	33168	
504	0	32728	33412	
505	0	32730	33160	
506	0	32732	33316	
507	0	32729	33232	
508	0	32736	33136	
509	0	32732	33192	
510	0	32741	33045	
511	0	32748	33204	
512	0	32740	32960	
513	0	32756	33168	
514	0	32748	33052	
515	0	32749	33116	
516	0	32762	33211	
517	0	32748	32996	
518	0	32752	33218	
519	0	32760	32986	
520	0	32760	33170	
521	0	32772	33073	
522	0	32772	33084	
523	0	32760	33216	
524	0	32760	33028	
525	0	32764	33176	
526	0	32768	33024	
527	0	32762	33052	
528	0	32764	33028	
529	0	32764	32932	
530	0	32756	32852	
531	0	32760	32968	
532	0	32760	32792	
533	0	32756	32940	
534	0	32748	32808	
535	0	32745	32864	
536	0	32744	32833	
537	0	32752	32924	
538	0	32744	32832	
539	0	32736	33024	
540	0	32736	32813	
541	0	32732	33048	
542	0	32730	32964	
543	0	32736	32880	
544	0	32724	33032	
545	0	32718	32832	
546	0	32728	33032	
547	0	32720	32780	
548	0	32714	33000	
549	0	32720	32754	
550	0	32716	32924	
551	0	32712	32656	
552	0	32716	32844	
553	0	32708	32608	
554	0	32712	32796	
555	0	32704	32820	
556	0	32704	32690	
557	0	32705	32896	
558	0	32704	32688	
559	0	32714	32724	
560	0	32704	32740	
561	0	32714	32776	
562	0	32725	32760	
563	0	32716	32720	
564	0	32720	32684	
565	0	32720	32668	
566	0	32716	32664	
567	0	32724	32672	
568	0	32714	32648	
569	0	32720	32630	
570	0	32716	32600	
571	0	32712	32576	
572	0	32720	32568	
573	0	32721	32570	
574	0	32720	32580	
575	0	32706	32632	
576	0	32724	32744	
577	0	32732	32772	
578	0	32736	32816	
579	0	32736	32836	
580	0	32736	32724	
581	0	32736	32664	
582	0	32744	32665	
583	0	32748	32650	
584	0	32744	32648	
585	0	32746	32638	
586	0	32748	32620	
587	0	32748	32628	
588	0	32756	32642	
589	0	32756	32748	
590	0	32754	32776	
591	0	32760	32784	
592	0	32760	32746	
593	0	32760	32704	
594	0	32760	32600	
595	0	32754	32488	
596	0	32760	32512	
597	0	32768	32544	
598	0	32768	32577	
599	0	32776	32696	
600	0	32768	32714	
601	0	32768	32729	
602	0	32762	32764	
603	0	32756	32612	
604	0	32760	32512	
605	0	32756	32464	
606	0	32756	32452	
607	0	32756	32448	
608	0	32760	32424	
609	0	32748	32496	
610	0	32744	32516	
611	0	32740	32532	
612	0	32749	32504	
613	0	32740	32480	
614	0	32742	32453	
615	0	32740	32449	
616	0	32732	32448	
617	0	32736	32424	
618	0	32738	32412	
619	0	32744	32404	
620	0	32742	32392	
621	0	32744	32370	
622	0	32740	32324	
623	0	32740	32346	
624	0	32752	32354	
625	0	32734	32312	
626	0	32744	32304	
627	0	32736	32290	
628	0	32749	32273	
629	0	32740	32248	
630	0	32744	32170	
631	0	32744	32072	
632	0	32752	32020	
633	0	32754	31944	
634	0	32744	31938	
635	0	32746	31932	
636	0	32754	31932	
637	0	32768	31972	
638	0	32760	32072	
639	0	32760	32082	
640	0	32772	32096	
641	0	32764	32106	
642	0	32770	32108	
643	0	32764	32134	
644	0	32768	32148	
645	0	32760	32148	
646	0	32760	32131	
647	0	32768	32048	
648	0	32766	31944	
649	0	32772	31956	
650	0	32768	31880	
651	0	32753	31840	
652	0	32768	31756	
653	0	32762	31770	
654	0	32760	31808	
655	0	32762	31912	
656	0	32764	31936	
657	0	32776	31992	
658	0	32760	32020	
659	0	32772	32032	
660	0	32756	32040	
661	0	32768	32025	
662	0	32762	32009	
663	0	32764	32029	
664	0	32768	32024	
665	0	32762	32036	
666	0	32760	32024	
667	0	32752	32016	
668	0	32760	31977	
669	0	32764	31924	
670	0	32756	31932	
671	0	32764	31912	
672	0	32757	31932	
673	0	32769	31900	
674	0	32762	31912	
675	0	32768	31932	
676	0	32762	31984	
677	0	32770	31986	
678	0	32770	32032	
679	0	32772	32056	
680	0	32780	32104	
681	0	32784	32136	
682	0	32780	32104	
683	0	32800	32108	
684	0	32792	32114	
685	0	32785	32108	
686	0	32792	32144	
687	0	32786	32168	
688	0	32792	32192	
689	0	32784	32224	
690	0	32786	32250	
691	0	32794	32296	
692	0	32794	32357	
693	0	32776	32456	
694	0	32788	32512	
695	0	32786	32580	
696	0	32784	32628	
697	0	32794	32681	
698	0	32788	32672	
699	0	32784	32633	
700	0	32784	32620	
701	0	32784	32656	
702	0	32792	32680	
703	0	32796	32720	
704	0	32800	32754	
705	0	32784	32828	
706	0	32796	32928	
707	0	32792	32968	
708	0	32793	32968	
709	0	32800	33008	
710	0	32796	33050	
711	0	32785	33080	
712	0	32788	33085	
713	0	32780	33024	
714	0	32772	32912	
715	0	32772	33107	
716	0	32761	32928	
717	0	32762	33176	
718	0	32766	32976	
719	0	32764	33228	
720	0	32764	33048	
721	0	32768	33273	
722	0	32756	33048	
723	0	32756	33266	
724	0	32752	33089	
725	0	32752	33241	
726	0	32754	33208	
727	0	32748	33136	
728	0	32752	33280	
729	0	32750	33104	
730	0	32744	33296	
731	0	32756	33216	
732	0	32745	33168	
733	0	32752	33072	
734	0	32751	33060	
735	0	32762	33056	
736	0	32760	33058	
737	0	32760	33088	
738	0	32770	33100	
739	0	32760	33208	
740	0	32760	33252	
741	0	32768	33268	
742	0	32776	33272	
743	0	32762	33272	
744	0	32772	33244	
745	0	32772	33052	
746	0	32771	33197	
747	0	32776	32960	
748	0	32780	33120	
749	0	32776	32894	
750	0	32772	33088	
751	0	32776	32828	
752	0	32768	33044	
753	0	32764	32800	
754	0	32756	32938	
755	0	32748	32892	
756	0	32754	32797	
757	0	32744	32864	
758	0	32754	32748	
759	0	32744	32824	
760	0	32749	32840	
761	0	32748	32800	
762	0	32744	32832	
763	0	32744	32646	
764	0	32741	32804	
765	0	32737	32592	
766	0	32740	32740	
767	0	32740	32532	
768	0	32736	32670	
769	0	32740	32456	
770	0	32737	32610	
771	0	32724	32372	
772	0	32736	32599	
773	0	32736	32364	
774	0	32728	32496	
775	0	32728	32426	
776	0	32736	32386	
777	0	32740	32544	
778	0	32724	32454	
779	0	32728	32541	
780	0	32728	32604	
781	0	32724	32440	
782	0	32728	32634	
783	0	32716	32364	
784	0	32714	32572	
785	0	32720	32336	
786	0	32716	32484	
787	0	32712	32544	
788	0	32716	32348	
789	0	32720	32480	
790	0	32708	32314	
791	0	32712	32468	
792	0	32712	32236	
793	0	32714	32450	
794	0	32728	32224	
795	0	32720	32436	
796	0	32728	32232	
797	0	32724	32452	
798	0	32736	32228	
799	0	32736	32460	
800	0	32736	32264	
801	0	32736	32458	
802	0	32746	32472	
803	0	32740	32300	
804	0	32748	32506	
805	0	32746	32280	
806	0	32748	32512	
807	0	32748	32292	
808	0	32756	32512	
809	0	32760	32296	
810	0	32752	32488	
811	0	32756	32252	
812	0	32764	32458	
813	0	32776	32256	
814	0	32772	32445	
815	0	32761	32232	
816	0	32768	32440	
817	0	32772	32170	
818	0	32761	32388	
819	0	32764	32176	
820	0	32760	32412	
821	0	32760	32160	
822	0	32758	32397	
823	0	32754	32176	
824	0	32754	32368	
825	0	32740	32138	
826	0	32748	32338	
827	0	32752	32133	
828	0	32744	32280	
829	0	32740	32196	
830	0	32744	32121	
831	0	32736	32228	
832	0	32736	31994	
833	0	32736	32148	
834	0	32736	31964	
835	0	32732	32097	
836	0	32724	31920	
837	0	32730	32072	
838	0	32728	31888	
839	0	32728	32080	
840	0	32728	32028	
841	0	32732	32066	
842	0	32720	32044	
843	0	32724	32024	
844	0	32724	32012	
845	0	32716	32020	
846	0	32722	31992	
847	0	32732	31992	
848	0	32744	31968	
849	0	32733	31960	
850	0	32740	31944	
851	0	32744	31924	
852	0	32744	31888	
853	0	32752	31872	
854	0	32749	31864	
855	0	32752	31848	
856	0	32754	31874	
857	0	32764	31888	
858	0	32752	31872	
859	0	32764	31874	
860	0	32764	31876	
861	0	32772	31878	
862	0	32760	31884	
863	0	32770	31852	
864	0	32776	31852	
865	0	32762	31764	
866	0	32762	31674	
867	0	32760	31688	
868	0	32754	31738	
869	0	32752	31792	
870	0	32744	31808	
871	0	32740	31772	
872	0	32744	31544	
873	0	32737	31754	
874	0	32736	31592	
875	0	32740	31708	
876	0	32741	31680	
877	0	32728	31616	
878	0	32736	31728	
879	0	32736	31620	
880	0	32732	31746	
881	0	32732	31712	
882	0	32731	31732	
883	0	32728	31764	
884	0	32724	31760	
885	0	32716	31848	
886	0	32720	31676	
887	0	32724	31632	
888	0	32722	31620	
889	0	32720	31612	
890	0	32714	31608	
891	0	32708	31589	
892	0	32720	31572	
893	0	32728	31553	
894	0	32728	31562	
895	0	32728	31716	
896	0	32736	31716	
897	0	32740	31722	
898	0	32736	31728	
899	0	32740	31728	
900	0	32744	31788	
901	0	32752	31848	
902	0	32748	31874	
903	0	32764	31877	
904	0	32748	31912	
905	0	32756	31916	
906	0	32764	31956	
907	0	32772	31992	
908	0	32770	32036	
909	0	32770	32084	
910	0	32776	32108	
911	0	32776	32156	
912	0	32773	32200	
913	0	32768	32217	
914	0	32772	32240	
915	0	32765	32304	
916	0	32768	32372	
917	0	32758	32444	
918	0	32762	32500	
919	0	32768	32568	
920	0	32760	32640	
921	0	32744	32628	
922	0	32760	32536	
923	0	32758	32484	
924	0	32750	32556	
925	0	32756	32754	
926	0	32740	32856	
927	0	32740	32856	
928	0	32750	32688	
929	0	32736	32748	
930	0	32744	32870	
931	0	32736	33052	
932	0	32736	33100	
933	0	32754	33152	
934	0	32738	33168	
935	0	32744	33128	
936	0	32736	33048	
937	0	32745	33100	
938	0	32752	33172	
939	0	32748	33344	
940	0	32760	33421	
941	0	32756	33468	
942	0	32760	33557	
943	0	32764	33576	
944	0	32760	33452	
945	0	32762	33436	
946	0	32768	33460	
947	0	32768	33468	
948	0	32768	33488	
949	0	32768	33496	
950	0	32768	33760	
951	0	32776	33528	
952	0	32784	33780	
953	0	32782	33576	
954	0	32782	33838	
955	0	32784	33624	
956	0	32784	33892	
957	0	32786	33688	
958	0	32778	33878	
959	0	32788	33826	
960	0	32785	34048	
961	0	32782	33984	
962	0	32777	33901	
963	0	32772	34166	
964	0	32773	33928	
965	0	32776	34192	
966	0	32762	33976	
967	0	32768	34228	
968	0	32762	34008	
969	0	32770	34260	
970	0	32760	34116	
971	0	32770	34282	
972	0	32772	34184	
973	0	32772	34280	
974	0	32774	34392	
975	0	32772	34308	
976	0	32768	34500	
977	0	32772	34370	
978	0	32773	34640	
979	0	32768	34480	
980	0	32768	34784	
981	0	32786	34592	
982	0	32768	34824	
983	0	32768	34814	
984	0	32764	34684	
985	0	32772	34906	
986	0	32760	34664	
987	0	32780	34812	
988	0	32768	34472	
989	0	32776	34610	
990	0	32776	34184	
991	0	32784	34248	
992	0	32785	33808	
993	0	32800	33748	
994	0	32790	33308	
995	0	32792	33192	
996	0	32804	32664	
997	0	32796	32516	
998	0	32800	31944	
999	0	32792	31776	
1000	0	32792	31176	
1001	0	32788	31004	
1002	0	32788	30460	
1003	0	32800	30232	
1004	0	32800	29800	
1005	0	32797	29612	
1006	0	32796	29288	
1007	0	32788	29132	
1008	0	32794	28978	
1009	0	32792	28856	
1010	0	32784	28828	
1011	0	32784	28842	
1012	0	32792	28804	
1013	0	32784	28944	
1014	0	32780	28984	
1015	0	32776	29280	
1016	0	32785	29450	
1017	0	32776	29856	
1018	0	32780	30132	
1019	0	32776	30794	
1020	0	32764	31256	
1021	0	32760	32244	
1022	0	32760	32816	
1023	0	32764	33600	
1024	0	32756	34028	
1025	0	32764	34248	
1026	0	32764	34608	
1027	0	32750	34488	
1028	0	32746	34770	
1029	0	32744	34492	
1030	0	32737	34672	
1031	0	32741	34352	
1032	0	32741	34564	
1033	0	32740	34256	
1034	0	32740	34492	
1035	0	32736	34236	
1036	0	32729	34408	
1037	0	32744	34364	
1038	0	32736	34180	
1039	0	32740	34394	
1040	0	32748	34138	
1041	0	32744	34370	
1042	0	32752	34080	
1043	0	32748	34290	
1044	0	32754	33992	
1045	0	32752	34200	
1046	0	32752	33908	
1047	0	32744	34100	
1048	0	32745	33890	
1049	0	32756	34016	
1050	0	32748	33980	
1051	0	32736	33848	
1052	0	32740	33908	
1053	0	32737	33812	
1054	0	32736	33952	
1055	0	32731	33766	
1056	0	32732	33994	
1057	0	32728	33748	
1058	0	32724	33988	
1059	0	32720	33792	
1060	0	32716	34009	
1061	0	32713	33882	
1062	0	32712	34010	
1063	0	32731	33972	
1064	0	32724	33888	
1065	0	32716	34072	
1066	0	32715	33802	
1067	0	32708	34000	
1068	0	32700	33808	
1069	0	32714	33977	
1070	0	32704	33748	
1071	0	32712	33976	
1072	0	32709	33716	
1073	0	32704	33953	
1074	0	32700	33696	
1075	0	32698	33912	
1076	0	32696	33688	
1077	0	32696	33892	
1078	0	32704	33772	
1079	0	32690	33738	
1080	0	32698	33910	
1081	0	32704	33664	
1082	0	32696	33882	
1083	0	32698	33608	
1084	0	32698	33828	
1085	0	32704	33544	
1086	0	32696	33728	
1087	0	32704	33460	
1088	0	32690	33644	
1089	0	32704	33408	
1090	0	32696	33592	
1091	0	32692	33328	
1092	0	32704	33548	
1093	0	32704	33328	
1094	0	32704	33490	
1095	0	32712	33328	
1096	0	32706	33482	
1097	0	32721	33320	
1098	0	32720	33500	
1099	0	32720	33492	
1100	0	32726	33416	
1101	0	32728	33608	
1102	0	32728	33384	
1103	0	32736	33604	
1104	0	32736	33368	
1105	0	32744	33576	
1106	0	32744	33304	
1107	0	32754	33512	
1108	0	32754	33312	
1109	0	32744	33498	
1110	0	32748	33248	
1111	0	32768	33457	
1112	0	32762	33256	
1113	0	32760	33490	
1114	0	32768	33258	
1115	0	32768	33472	
1116	0	32777	33252	
1117	0	32768	33496	
1118	0	32768	33244	
1119	0	32773	33476	
1120	0	32776	33240	
1121	0	32765	33497	
1122	0	32768	33280	
1123	0	32776	33532	
1124	0	32768	33324	
1125	0	32770	33528	
1126	0	32768	33300	
1127	0	32756	33512	
1128	0	32776	33268	
1129	0	32772	33480	
1130	0	32772	33232	
1131	0	32764	33464	
1132	0	32781	33224	
1133	0	32770	33348	
1134	0	32768	33252	
1135	0	32776	33260	
1136	0	32762	33306	
1137	0	32762	33192	
1138	0	32760	33226	
1139	0	32756	33144	
1140	0	32754	33154	
1141	0	32748	33060	
1142	0	32748	32984	
1143	0	32744	33072	
1144	0	32752	32868	
1145	0	32744	32960	
1146	0	32742	32750	
1147	0	32736	32784	
1148	0	32736	32700	
1149	0	32744	32600	
1150	0	32732	32480	
1151	0	32736	32512	
1152	0	32736	32284	
1153	0	32736	32392	
1154	0	32724	32112	
1155	0	32734	32224	
1156	0	32720	31958	
1157	0	32736	32096	
1158	0	32736	31848	
1159	0	32736	31992	
1160	0	32748	31728	
1161	0	32744	31872	
1162	0	32746	31633	
1163	0	32744	31776	
1164	0	32748	31506	
1165	0	32748	31661	
1166	0	32756	31395	
1167	0	32748	31572	
1168	0	32744	31320	
1169	0	32756	31472	
1170	0	32754	31232	
1171	0	32760	31372	
1172	0	32752	31172	
1173	0	32754	31232	
1174	0	32752	31152	
1175	0	32760	31204	
1176	0	32761	31112	
1177	0	32758	31160	
1178	0	32744	31116	
1179	0	32744	31228	
1180	0	32746	31040	
1181	0	32740	31200	
1182	0	32736	31048	
1183	0	32744	31148	
1184	0	32740	31036	
1185	0	32736	31044	
1186	0	32728	31177	
1187	0	32736	30968	
1188	0	32736	31116	
1189	0	32736	30992	
1190	0	32728	30990	
1191	0	32730	31136	
1192	0	32732	30972	
1193	0	32729	31132	
1194	0	32732	31125	
1195	0	32729	31056	
1196	0	32721	31244	
1197	0	32730	31073	
1198	0	32720	31313	
1199	0	32722	31240	
1200	0	32716	31284	
